,author,content,title
1325,حقمل,"
					    					     د مسکو يوې راديو خبر ورکړى : په هغه چاودنه کې چي تيره شپه د چيچن د پلازمينې  ګروزنى په سل کيلومترۍ د کورچالوى په سيمه کې د روسي ځواکونود ( واستوک) په فوځي اډه کې رامينح ته شوه ٢٣ تنه مړه او ٣٥ تنه نور ټپيان شويدي .يوه ودانۍ په دغه چاودنه کې نړيدلې ده او يو شمير کسان په کې  د ننه ګير پاتې دي.د پېښې لامل لا نه دى څرګند ، چارواکو په دې اړوند پلټنې پيل کړي دي. ",د چيچن چاودنه کې ٢٣ تنه مړه او ٣٥ نور ټپيان شوي .
1326,حقمل,"
					    					    په هغه چاودنه کې چې د سه شنبې په ورځ د پاکستان د هستوي څيړنو په مرکز کې وشوه يو کارپوه  وژل شوى دى. د پاکستان د فوځ وياند  شوکت سلطان ويلي  چاودنه اسلام اباد ته نيږدې د هستوي  څيړنو په مرکز کې يوازې په متعارفو، نه په  هستوي توکو کې رامينځ ته شوې  او دغه پېښه تر پلټنې لاندې ده. دغه مرکز په ١٩٧٠ کې جوړ شوى دى. ",د پاکستان د هستوې څيړنو يو کارپوه وژل شوى. 
1327,حقمل,"
					    					    د نړيوالو خبري رسنيو د رپوټ له مخې په تيرو دريو اونيو کې ٧٨٩ تنه د يخنيو له امله په اوکراين کې وژل شوي دي . يوازې په تيرو  څلورويشتو ساعتونو کې  ٢١ تنه مړه او ١٦٢ تنه  نور روغتون ته ليږدول شوي دي.
دروغتيا وزارت چارواکو ويلي چې ٧٨٤٤ تنه په اوکراين کې يخنيو ځپلې چې  له هغو نه ٤٦٦٧ تنه په روغتونو کې تر درملنې لاندې پراته دي. د اوکراين په ځينو سيمو کې د يخنۍ او سړو درجه ترمنفي ٣٢ رسيدلې ده او عامه خدمتونو ته يې ډير زيان رسولى دى.					    ",٧٨٩ تنه په اوکراين کې د يخنۍ له امله  وژل شوي.
1328,,"
					    					    په کابل کې يو کس  چې د نوم له ښودلو څخه يې ډډه وکړه نن بينوا ته وويل 
هغه دوه تنه ايراني وګړى چې د مخابراتي خبرو د غلا په تور د امنيتي چارواکو تر تعقيب لاندې دي په کابل کې د ايران سفارت کې پټ شوي دي. د مخابراتو وزارت  وياند عبد الهادي بينوا ته وويل چې دغه وزارت د افغانستان د بهرنيو  او کورنيو چارو له وزارتونه سره په تماس کې دى ترڅو د  ديپلوماتيکو جينلونو له لارې د ايران سفارت سره په دې اړوند اړيکي ونيسي .له بل لورې ويل کيږي چې ممکن دغه کسان پرون له کابل څخه وتلي وي.ددوشنبې په ورځ د مخابراتو وزارت دکابل د وزير اکبرخان په سيمه کې د يو ايراني شرکت له دفتر څخه يوشمير داسې  مخابراتي وسايل تر لاسه کړل چې په غير قانوني توگه ترې نه ګټه اخيستل کيده .د دغه شرکت  دو تنه ايراني  خاوندان له همغه مهال څخه ځانونه پټ کړي دي او د کورنيو چارو وزارت چارواکي يې په نيولو کې تراوسه پاتې راغلي دي. د دا ډول غلا له مخې دولت او افغان بيسيم شرکت ته ډير زيان رسيدلۍ دى . ",٢ تنه تورن ايرانيان په کابل د ايران سفارت کې پټ دي. 
1329,,"
					    					    د افغان دولت يو وياند خليق احمد د امريکا ، جرمني او روسيې ددغه اقدام هرکلۍ کړى دى ، چې له خپلو پخوانيو پورونو څخه تير شوي دي .يو امريکايي چار واکي ويلي امريکا ١٠٨ ميليونه پخوانۍ پور بښلۍ او له دې نه وړاندې المان او روسيه هم  له خپلو پخوانيوپورونو څخه لاس په سر شوي دي.د لندن د ناستې پر مهال روسي چارواکو وويل چې  نور به پخواني لس ميليارده ډالره پور له افغانستان څخه ونه غواړي.					    ",افغان دولت د ٣ هېوادونودپورونودبښنې هرکلۍکړى
1330,,"
					    					    تيره شپه په   مسکو کې د يخنۍ او سختو سړو درجه ترمنفي ٣٦ درجو ورسيده چې دکورونو دننه  د د غه ١٢ ميليونى ښار وګړو د سړو له امله سخته شپه تيره کړه . ډير بازارونه او تجارتي مرکزنه تړل شوي دي او يوازې په تيرو دوو ورځو کې د ټکر ١٧٢٥ پېښې رامينځ ته شوې چې له کبله يې ٣٠ تنه مړه او ژوبل شوي دي. همداشان په تيرو دوو ورځو کې د يخنۍ له امله ٥ تنه مړه او ١٧ کسان روغتون ته ليږدول شوي . تيره ورځ د روسيې په جنوب کې د ډيرې واورې او سړو له کبله  د ريل ګادو ١٢٢ قطارونه په ټپه دريدلي دي . سختوسړو ددغه ښار عامه خدمتونو  ته ډير تاوان رسولۍ دى.					    ",تيره شپه مسکوسختو سړو و ځپو .
1331,,"
					    					    ٢٣ کلن اظهرالحق  چې د طب محصل دى نن د استراليا په پلازمينه سدنې کې د يوې محکمې له خوا په دې ګرم وبلل شو چې په ٢٠٠٣ کال کې يې په پاکستان کې د طيبه لشکر ترهګري سازمان له لورې زده کړې کړې دي.د دغه پاکستاني وکيل  ادام هودا د محکمې دغه پريکړه نه ده منلې وايي چې د استنياف غوښتنه به وکړي .اظرالحق د ٢٠٠٣ کال په لومړيو کې هغه وخت ونيول شو چې له پاکستان نه استراليا ته ستون شو . ",د سدني محکمې يو پاکستانى په ترهګرۍ تورن کړ.
1332,,"
					    					    په دې وروستيو کې د  امريکې د اساسي حقونو د مرکز څو غړي افغانستان ته راغلي تر څو د ګوانتنامو د افغان زندانيانو له کورنيو سره له نيږدې وګوري په همدې موخه د افغانستان د بشري حقونو مرکز په ګوانتنامو کې د ټولو افغان زندانيانو له کورنيو نه غوښتي چې د دوى مرکزي يا سيمه ائيزو د فترونو ته ورشي او د خپلو زندانيانو په اړه له امريکې څخه د راغلو مدافع وکيلانو سره له نيږدې وګوري ،او د خپلو بنديانو په اړه ترې پوښتنې ګروېږنې وکړي  .
دغه راز د زندانيانو کورنۍ کولاى شي چېد نورو مالوماتو لپاره د ټلفون په دغه شمېره اړيکې ټينګې کړي .
٠٧٩٥٥٣٣٩٧					    ",د ګوانتنامو د افغان  زندانيانو کورنيو ته . 
1333,,"
",
1334,,"
",
1335,محمود نظری,"

 
 ګوبیر شاولي چې له ډیری خوشالۍ نڅېدی و خپلو انډیوالانو ته یې  په تیلفون کې په خندا خندا ویل: 
 (چی په شل لکه مو راولي بیا هم راشۍ! 
 دلته اسانه غلا ده نه څوک درپسې  نارې وهي،  نه څه در ته وایي، هر څه چی کوې هغه کوه !
 هم غلا کوه هم خلک واهه، هیڅ څوک لاس در باندی پورته کولای نه شی...)
ګوبیر شاولی چی په وطن کي  یې دا  وړې او کوشنۍ غلاوي  ډیري کړي وې، یو وار  پرکیسه بری ګوری موری ونیول شو او ښه جانانه واهل ټکول یې وخورل، خو عبرت یې نه   وکړ.  ان یو وار بیا نژدې وو لاس او پښه یې ور پرې کړي  نو هغه وو چی له غلا نه  توبه ګار شو  او ښه صوفی ترې جوړ شوو  او ان بیا یې خلکو ته  نصیحتونه کوله.  کله چی مهاجر شو د  خلکو حرص یې د  پیسو ټولوسره ولید چی هم تور کار کوی هم سپین،هم د ورځی کار کوی هم د شپی، هم نران کار کوی هم ښځې...
 ده د  ځان سره  ویل د بیګانه ملک دی، ویزه هم نه لرې، څوک دی هم نه  پیژني غلا هم اسانه ده، نو ولی لاس تر زني لاندی ناست یې!
 لاسونه یې په تخنیدو شول نو ده هم یو لاس ماس چرخول  پیل کړل:
 دلته د ژاولو یوه کوتۍ جیب ته اچولې، هلته یوه د رومیانو د روب کوتۍ په جاکت چخ کړی،  بس ته بی ټکټه پورته شوی،...
 او یوه ورځ د یوه ډم دوکان ته ورغلی د سر جوړولی وروسته  د سګړیټو د څکولو  په پلمه وتښتېدی ، خوشاله وو چې لس ډالره یې ګټه کړی وه او  ژر یې د حساب په  ماشین هغه  په افغانی واړولې. خوله یې له خوشالۍ ویته پاته  شوه . اوناببره یې له خولې  ووتله:
آه!
خو دا میاشت دخیرات له  چیک نه مخکی لومړی ویزه ورته راورسیده  چی د هغه  خوشالۍ یې دوچنده کړه خو یوه ورځ  وروسته بیا یو بیل  ورته راورسیدی چی په  هغه کې لیکل  شوی وو:
د سر جوړولو بیل   ۸۵۰ ډالره چی د بیل لاندی لیکل شوی وو:
د وېښانو د جوړولو، د دی ان  اې تېسټ ، د خط د لیکولو او د بانک مفاد ټوله ۸۵۰ ډالره کیږی . او په لس ورځو کی باید تحویل شی کنه دو چنده کیږی.
هغو د ده آدرس د وېښتانو د دی ان اې له تېسټ نه پیدا کړی وو 
کله چی ګوبیرشاولی دا پیسې په افغانی واړولې  داسې توبه یې  وکړه چی ان کریغه  یې  بې تیلفونه تر افغانستان ورسیدله. ",د دی ان اې تېسټ
1336,,"
 موږ د ټولو هغه هېوادوالو ،دوستانو او د ارواښاد محمد حلېم سلېمی دمينه والو څخه د زړه له کومی مننه کوو چی په هېواد کی دننه او دهېواد نه بهر ېی د خدای بخښلی» سلېمی «د ناگهانی مړينی د فاتحی اوختم په مراسمو کی په خپل گډون دا دروند غم زموږ سره ويشلی او د ارواښاد روح ته ېی خوښی ور بخښلی ده . او همدارنگه ټولو دوستانو ته چی د بريښناليکونو، تيليفونو او خپلو ليکونو په مټ يی زموږ سره د زړه له اخلاصه غمشريکی وکړه خپل درناوی او احترام وړاندی کوو ستاسو دټولو دوستانو کورنېو ته خوښی د پاک رب) ج (له درباره څخه غواړو له غمونو مو خدای )ج( و ساته. د محترم استاد معصوم »هوتک« څخه ېوه نړی مننه کوو چی د مرحوم سلېمی صاحب په مرگ ېی اوښکی توی کړی او مرثيه ېی کښلی وه.او دبينوا ويبپاڼی ټولو چلونکو ته د زړه له کومی درناوی وړاندی کوو چی نه ېوازی دا چی زموږ سره ېی غمشريکی کړی ده په پوره حوصله مندی ېی ددوستانو ليکنی چی دارواښاد»سلېمی «صاحب په باره کی لېکل سوې وی په خپل وخت خپری کړی دی پر قلم دی برکت وی . په پای کی ېو ځل بېا له ټولو دوستانو څخه مننه کوو او دا ېادول ضروری بولو چی ستاسو احساساتو موږ ته دا را و پوهول چی اروښاد »سلېمی «نه ېوازی زموږ د کورنی مشرؤ بلکی د لوی افغان د ستر کهول د ازادی او سوکالی د کاروان د سر ښندونکو او سالارانو څخه وو روح دی ښاد وی.
 په درنښت محمد نسيم» سلېمی« له امرېکا څخه
 ",د ارواښاد محمد حلېم» سلېمی« دکورنۍ د غړېو مننليک
1337,,"
 
نن په هغه غونډه کې چې دپخلاینې او سولې ملي کمیسیون له لوري جوړه شوې ٧ تنه زندانیان چې ائتلافي ځواکونو په افغانستان کې له طالبانو سره تړاو نیولي ول ددغه کمیسیون دمشر حضرت صبغت الله مجددي په وړاندې خوشې او دکورونو په لور وخوځیدل.
دوی ٧ تنه عبدالباقي، عبدالله ، عبدالسلام، خوشکیار، خان زمان، شربت خان او خدایداد دهلمند، ارزگان، خوست او پکتیکا له ولایتونو څخه ول.
عبدالباقي بینوا ته وویل چې امریکایانو په گوانتنامو کې ورسره بد چلند کړی.
دوی ته مجددي وینا وکړه او دایې هم وویل چې تر دې مهاله ددوی کمیسیون ٣٥٠ زندانیان له گوانتنامو خوشې کړي.
ملا عبدالسلام ضعیف دطالبانو سفیر په پاکستان کې چې دگوانتنامو په زندان کې زنداني وه او تیر کال خوشې شو هم په غونډه کې برخه لرله او خوشې شویو زندانیانو ته یې هرکلی وکړ.
  ",٧ تنه زندانیان له گوانتنامو خوشې شول.
1338,,"
 
نن دمحرم الحرام لسمه چې دعاشورا ورځ هم ده او شیعه گانو لپاره ځانگړې ورځ گڼل کیږي دشیعه گانو او سونیانو ترمنځ په هرات کې سخته نښته شوې چې لامله پکې ٦ تنه وژل شوي او ٤٠ تنه نور ټپیان شوي. ",په هرات کې دشیعه گانو او سونیانو ترمنځ نښته شوې.
1339,,"
					    					    د پحنشنبې په ورځ د وردګو ولايت د سيد اباد په ولسوالۍ کې د تنګي د درې او سالارو د سيمې په سلګونو اوسېدونکو د يوه لاريون په ترڅ کې د ډنمارک د يوې ورځپاڼې هغه کارتون په کلکه وغانده چې د اسلام د ستر پيغمبر سپکاوى پکې شوى دى، لاريون کوونکو د بوش او ډنمارکي ورځپاڼې د مسوول چلوونکي تصويرونه په اورونو ايرې کړل ،دغه راز لاريون کوونکو د کابل کندهار لويه لار هم د څو ساعتونو لپاره تړلې وه ، لاريون کوونکو د کندهار د ملي امنيت په موټرونو کاڼې و وورولې چې په ځواب کې يې د ملي امنيت کسانو ډزې وکړې او څلورکسه پکې ټپيان شول چې ساعت وروسته يې يوه په روغتون کې ساه ورکړه ،بل خوا همدغه لاريون کوونکومرکزي دولت ته يو پرېکړه ليک هم وسپاره چې له دولت نه يې د ډنمارک سره د اړيکو شلول او د سوله ساتو له ډلې د ډنمارکي سرتېرو لرې کول غوښتي دي.  ",وردګوکې لاريون په تاوتريخوالي واوښت.
1340,  قاضي محمد حسن حقيار,"
  قاضي محمد حسن حقيار
 
دروان زېږديز کال دجنورۍ په ٣١مه چې دهجري لمريز کال دسلواغې له ١١مې سره سمون لري دانګلستان په پلازمينه لندن کې دشاوخوا اويا هېوادونو دلوړ پوړيو استازو په ګډون يوه ستره غونډه وشوه. دغونډې بنسټيزه  موخه له افغانستان دنړيوالې ټولنې اقتصادي مرستې او پيوستون وو په دې غونډه کې چې دسياسي کتونکيو په اند څلور کاله وړاندې دبن تر غونډې وروسته دافغانستان لپاره ډېره مهمه وه له افغانستان سره  دڅه  دپاسه  لس ميلياردو  ډالرو نقدي  مرستې او  هر ډول ملاتړ اعلان وشو.
 
دا يو واقعيت دى چې په افغانستان کې تېرو ٢٧ کلنو جګړو دافغانستان ټول سياسي اقتصادي  ،کولتوري او ټولنيز بنسټونه نړولي دي ،هېواد مو دجګړو له پيل څخه ددمخه دور دسيالو هېوادو له کتار څخه ٦٠ کاله وروسته پاتې شو په دې معنى چې په اقتصادي ډګر کې زموږ دهغه وخت سيالو هېوادونو  دهرې ورځې، هرې مياشتې او هر کال په تېرېدلو سره پرمختګ کړى دى، آباد شوي چې دسوکالۍ او هوسايۍ په لور يې ګړندي ګامونه اخستي دي  خو بر عکس دتېرو ٢٧ کلونو په موده کې دهرې ورځې او هرې مياشتې په تېرېدلو سره زموږ دهېواد هماغه جوړ تاسيسات هم نړېدلي دي يعنې نور له ټاکلې نقطې  پورته تللي او موږ ترې ښکته تللي يو نو زموږ هېواد دتمدن له کاروان سره ديو ځاى کېدلو لپاره تر بل هر هېواد،  ډېر کار او زيار او دهېواد دبيارغاونې لپاره مرستو ته اړ او دنړيوالو مرستو   مستحق  دى او په دې خاطر چې دنړيوالې ټولنې  دبدن غړي يو او بيا ټپي غړى نو نړيواله ټولنه هم اړه ده چې دخپل ارام او استراحت لپاره زموږ په ټپ ملهم او پټۍ کېږدي، که نه نو تر څو چې زموږ پرهرونه څړيکې وهي نو نړيواله ټولنه به هم راسره نا ارامه، بې خوبه او ناسوکاله وي خو پوښتنه داده چې آيا دلته په افغانستان حاکمه اداره ددې مرستو دهضم ظرفيت  لري ؟ آيا دا نړيوال خيرات او صدقات پر ځاى مصرفوي .  او آيا لګولى يې شي ؟ آيا داتېرې دولس ميليارده ډالرېزې مرستې پر ځاى ولګول شوې .؟ دهېواد ورانې او ويجاړې پرې آبادې شوې؟
 که سړى دهېواد دبيارغاونې دچارو دليدلو لپاره ذره بيني سترګۍ (عينکې) هم په سترګو کړي او ټولې رغېدلي چارې او رغول شوي تاسيسات پکې په داسې ډول وويني چې يو هم ترې پاتې نه شي نو هم ښايي ټول لګښت پرې له څو سوه ميليونو ډالرو څخه وانه وړي نو بيا دادولس زره ميليونه ډالر څه شول ؟  په دې رغول شويو کارونو کې هم نه دقت شوى دى نه يې فني او تخنيکي اړخونه سنجول شوي او دپيسو دسپما لپاره پکې ناکاره، له ټاکلي حد څخه کم او بې کيفيته مواد کارول شوي دي که داسې نه وي نو دکندهار - کابل سرک ولې له افتتاح څخه څو مياشتې وروسته بېرته کښېناست، دجلال آباد- کابل سړک کې _چې لا تر اوسه يې دجوړولو او پخولو کار هم نه  دى بشپړ شوى رسمي  پرانستل خو يې لا پرېږده _ولې بيا لښتي جوړ شول او ټول وچاودېد ؟ په بغلان کې  نوى جوړ شوى ښوونځى له پرانستلو دوه مياشتې وروسته ولې بېرته ونړېد  دوردګو په چک کې نوى جوړ شوى ښوونځى ولې وچاوديد؟  دجمهوريت روغتون وداني چې بيا رغاونه يې په ټيکه (اجاره)  ورکړل شوې وه ددې پر ځاى چې ټوله ونړول او له سره جوړه کړل شي دپيسو دسپما او اجاره اخيستونکي شرکت ته دډېرې ګتې لپاره يې آن هغه  نړولو ته هم زړه ښه نه شو  او دملا نصر الدلين هغه ټوکه ورسره وشوه چې  دونې په ښاخ ناست وو او له بيخه يې اره کاوه . دوى هم همداسې وکړل روغتون له ناروغانو ډک څو منزله ولاړوو او  دوى يې هغه  ستنې (پايې )چې همدا څومنزله  وداني پرې  ولاړه وه   تراشلې او دخلکو دتېر وېستلو لپاره يې چې ګوندې نوې  جوړې شوي ،     نوى پلستر او   رنګ ورکاوه    چې په پاى کې ټول روغتون راونړېد او دکارګرانو او دبسترد ناروغانو په ګډون لسګونه تنه مړه او ټپيان شول .
 
نو حکومت ته پکار دي چې لږ دخداى (ج) او ملت پر وړاندې مسئووليت احساس کړي  دملت   امانتونه او له دې دردېدلي ملت  سره دخلکو مرستې دې  بې ځايه   نه لګوي او داحتساب او پوښتنې لړۍ دې  پيل کړې .ترټولو مهمه دا چې دا مرستې بايد پر زير بنايي پروژو ولګوي داسې پروژې پرمخ بوځي چې ګټه يې هم دوامداره وي او پخپله پروژه هم دملت دپانګې په توګه پاتې شي . دا  مرستې بايد دفابريکو په جوړولو دکانونو په راوېستلو دکرهڼيز  دسکتور په قوي کولو ولګېږي او نړيوال او زموږ دهېواد داقتصاد پوهان ټول پر دې پوه او باوري دي چې نن سبا دپانګې اچولو لپاره  تر ټولو وړ ځاى  افغانستان دى . دبېلګې په توګه په افغانستان کې  دمسو کان، دحاجي ګک  داوسپنې کان، دکټواز، شبرغان ، سرپل او فارياب دنفتو او دشبرغان دګازو کانونه ډېره ښه پانګه جذبولى  او سلګونو زره هېوادوالو ته کار او روزي موندلى شي، سلګونو زره هکتاره  کرهڼيزې  ځمکې لرو چې  خړوبول غواړي  او ښايي  چې دهمدې اوسنيو مرستو يوه برخه ورته کافي وي چې له دې سره به مو هېواد پرپښو هم ودرېـږي او صادرات به مو هم ډېر شي اوس خو زموږ هېواد توليدي  نه، بلکې سل په سلو کې مصرفي هېواد دى او ترڅو چې يو هېواد په دې کټګورۍ کې قرار ولري نو پرمختګ نه شي کولى.
دهېواد دماليې وزير يوې راډيو ته وويل چې په  افغانستان کې ١٣٠٠  کيلو متره  سرک پوخ او رغول شوى دى او ١٣ زره کليو کې د ملي پيوستون پروژې فعالې دي که دا ومنو نو آيا دولس مليارده ډالر همدې وخوړل، څومره چې زه معلومات لرم، ملي پيوستون هم سنجيده او تلپاتې  پروژې پرمخ  نه بيايي دبېلګې په ډول ډېرو کليو ته يې دبرېښنا لپاره جنراتورونه ورکړي دي خو يوه مياشت وروسته يا خراب شوي او يا يې کليوال د روغنياتو له عهدې وتلى نه شي چې اوس پرې تاوان دي .
نو که دکليو دبيا رغولو اوپراختيا وزارت چارواکيو ددې ١٣ زره کليو په ګډه پانګه يو ستر د برېښنا بند جوړ کړى واى نو آيا دا به ډېر ګټور نه وو؟  داوبو او برېښنا وزير وايي چې له پرديو هېوادونو څڅه راتېرېدونکې برېښنا موږ ته اقتصادي او ارزانه پريوځي خو آيا دوى دا په نظر کې نه نيسي چې هېواد به مو ترڅو دپرديو په برېښنا روښانه وي ؟ ولې پرديو ته دلسو کالو بيه يو ځل په يو بند ونه لګوو چې  خپل ملکيت، خپل واک او خپله برېښنا  مو وي.
 دهغې سروې له مخې چې دثور له کودتا څخه دمخه ترسره شوې دکونړ په سيند  دبرېښنا بند شاوخوا ٦٠ ميليونه ډالر غواړي چې ورسره مو هېواد ته   شاوخوا اتيا ميګاواټه   برېښنا ورکوي  او لسګونه زره هکتاره دښتې هم خړوبوي چې دسروې ټول کارونه يې هم ترسره شوي دي نو له دولس ملياردو تېرو او لس ملياردواوسنيو ډالرو څخه ٦٠ ميليونه ولې پرې ونه لګول شي .
 
نو که حکومت غواړي چې هېواد مو ودان شي بايد بنسټيزو موخو او پروژو  ته مخه وکړي او داختلاس او اداري فساد مخه ونيسي که نه نو ښايي چې نړېوال به نور پر موږ باور ونکړي
  ", د افغانستان په اړه  دلندن کنفرانس
1341,محمدظفرتڼی,"
کلک دې په خپل ښکلي ايمان اوسيږه پښتونه ته هميش سلطان اوسيږه تش په سرو سپينونوم ګټلي نه شي لکه مجنون غوندې قربان اوسيږه ژوندته په يوه سترګه کتل ښه نه دي کله چورتي کله خندان اوسيږه ته په اغزيوکه ږلي اوريږي مړاوي ګلانوته باران اوسيږه په پيسوهيڅ انسان موړشوي نه دي څه چې لري په دغه خان اوسيږه خيردی (تڼی) ته که اشنانه اوسي ښکلي پښتوته خوجانان اوسيږه نيټه ٢٧\\١٢\\٢٠٠٣ اوکرين چيرنيوڅي ښار  ",زماپه فکر 
1342, محمدظفرتنی,"
 که بي له ګلو سپرلی راشي سپرلی نه دي  د يار له ميني ليونی، ليونی نه دي  چې يي د ميني اور په زړه ګې نه بليږي  عمريي پريږدي هسي ډانګ دي زلمی نه دي  دټول جهان ښايست دچاکه په نصيب شي  بي پښتو وايم ګلالی ، ګلالی نه دي  چې له ګيدړې ننووتی وي په غار خپل  زه نه پوهيږم کوم حيوان دی زمری نه دی  په پښتو کې له پښتو چې په څنګ تيرشي  دا شاعر بدل دی که اصلي تنی نه دي ؟  نيټه ١٢ \\٥\\٢٠٠٥  اوکرين چيرنيوڅي ښار  ", نه دي 
1343,اسدالله  زمری,"
 بې شمېر ووژل بمو نو او ګو لېو  څه نا اهله کور بنو او څه پردیو پاتې نه شو څوک چې قبر بل ته جوړ کړي د ښتې ډکې شوې په ښځو او سړیو  هر یوه ده فاتحه خپله اخیستې هر یوه ته کفن جوړ دې له کالیو د ا فغان د شملې پت ئې ور په ځای کړې مخ کړې تور د پلورل شویو ګوډاګیو دا دغلو داړې به څو پورې وې جوړې نور کړو تنګ بی غیرتیو ، شوکماریو د فساد او د نفاق نامه کړې ورکه خدایه خلاص مو کړې له ډیرو سپکاویو چې لا نور هم اوروي باران د مړینې دیو د مرګ ئې خدایه موړ کړې په بچیو د زړه سوز مې داسې غواړي هره ساه کې کنډوالې ئې کړې ته جوړې له ماڼیو  دغه دعا ا و که ښیرا ګڼې خاونده! دا خبره مې ده ډکه له زاریو ۲۰۰۲.۵.۲ ", زارۍ
1344,اسدالله زمری,"
 ما به د اوښکو ډنډ کې نه لمبوې ما به د ساندو په سوز نه سوځوې زه د لمبو په تل کې سور سمندر  ما به د څرې په اور نه ویروې زه د یرغل او د بریو ستړي ما به د جنګ ډګر ته نه هڅوې زه د لوټ شوي سر منزل لاروی ما به د جل په ځلا نه غولوې زه د سجدو او پرستش نه بیزار ما به د چا پښو ته نه ټیټوې زه د تقدیر لېکو ته اور د نیستۍ ما به په دغو لومو نه بندوې زه د اجل په کاله چغه د مرګ ما به د مرګ په قاصد نه ګواښوې زه په څپانده سمندر کې ماڼو ما به په زوږ د نسیم نه تخنوې  زه مې د ژوند څراغ ته اور لټوم لکه نړۍ ځانته لوی کور لټوم  ۲۰۰۲.۷.۱۲ ", ګواښ
1345,اسدالله زمری,"
 «مات» ئې چې د یو نظر کتو نه شم دود دې له دې سترګو پښتنو نه شم تاته چې د بد و سترګو سپر ګر ځي کاش ددې مجمر له سپیلنو نه شم و به بولم هغه وخت خندا ځانته خلا ص چې له ژړا او له سلګو نه شم خپلو د یو سف کانې را وکړې څنګه ګیله من زه له پردو نه شم ؟ ما ته چې کنګل لکه سکروټه شي پټ زه له لمبو که له اوبو نه شم ؟ ته وې د زمري په خوله کې شپه او ورځ ځار دې د نامه له ترانو نه شم  ۲۰۰۲.۱۱.۱۷ ", مات
1346, اسدالله زمری,"
د حمزه شینواری د«چې دې زلفو ته نظرکړم لیوني خوبونه وینم  = چې د ووینمه سترګې غرڅني خوبونه وینم» په اقتفا 
چې دې وګورمه سترګې لیوني خوبونه وینم چې دې زلفو بوی دې راشی غرڅني خوبونه وینم د غربت په ترږمو کې د تیارې بلا اوریږي چې بریښنا دې دې غاښو شي توفاني خوبونه وینم ستا د کلي په کوڅوکې که ځای نه شوه زما مېنه د جنون په ځنځیرو کې ساراني خوبونه وینم نن په داسې اور ولاړ دی چې قدم د سبا سوځي د لمبو کلي ته ګورم ،پروني خوبونه وینم د زمان د لوبو پای ته ، د نظر سر نه رسیږي دې ملنډو ته ژړا کې ، خندني خوبونه وینم مات تندي ته د تقدیر مې نا هیلیو ماته ورکړه د یو ووړ امید له تورې میړنی خوبونه وینم  د زمري دسترګو کنج کې لا د اوښکو څاڅکي ښکاري ددې ستورو له ځلا نه ، څه یاغي خوبونه وینم  ۲۰۰۲.۱۱.۱۷ ", یاغي خوبونه
