,author,content,title
208,,"
",
209,,"
بي بي سي خبريو نړيوال سازمان چې په افغانستان کې ژورنالستي فعاليتونه ترسره کوي افغان خبريالانو ته پښتو ژبه ورزده کوي. ددې نړيوال سازمان انټرنيوز چارواکي وايي هغه خبريالانو چې کلونه کلون يې په ايران کې د مهاجرت ژوند تېر کړى دى په پښتو ژبې سم نه پوهيږي، چې دا مسله د هغوي د کار په کفيت اغيزکوي. 
 
 
 
  ",افغان خبريالانو ته د پښتو ژبې د کورس پيل 
210,,"
رويټر خبري اژانس :
 ولسمشر بوش د ملي امنيت خپله سلاکاره کاندوليزا رايس د امريکا د بهرنيو چارو د نوې وزيرې په توگه نومولې ده. ولسمشر بوش وويل هغه د امريکايي ډېپلماسۍ د مشرتابه لپاره چې هيواد د ترهگرۍ په جگړه ښکېل او له نويو ننگونو سره مخامخ دى، تر ټولو غوره کس دى. د بي بي سي يوه خبريال آغلې رايس سخت دريځه ، خو داسې يو څوک بللى چې موخې يې ايډيالوژيکې نه، بلکه پراگماتيکې دي. زموږ خبريال وايي آغلې رايس لکه د ولسمشر په څېر پروتستانت مسيحي مذهب لري او دهغې په خپلو ټکو د هغه د دنننۍ کړۍ يوه باوري غړې ده. هغه وايي چې پخپله وينا د ولسمشر له هيلو ډکې او خيالولې آجندا سره سمه به روانه وي. د هغه د منځلاري سلف کالين پاول په اړه ډېر ځله ويل کېدل چې له حکومت سره د نظر يووالى نلري.  ",ميرمن رايس د بوش له خوا د پاول پر ځاى وټاکل شوه 
211,,"
",
212,,"
",
213,,"
",
214,رنځپوه سعيد  و .ع .,"
 
 
 له ډار او ګواښ سره مخامخ دى
 
 د رنځپوه سعيد  و .ع . ليکنه  _ مزار شريف
د افغانستان په شمال کې يو خبريال د جنرال دوستم پلويان  تورنوي، چې د يو ويدويي فلم د غلا په تور يې هغه تښتولى او ځورولى دى .

د افغانستان په شمال کې د اسلام الدين مايل په نوم يو خبريال وايي، له هغه وروسته خپل ژوند خوندي نه بولي، چې د عبدالرشيد دوستم سرتيرو د جګړې د جرايمو د يو ويديويې فلم د غلا په تور د يوې لنډې مودې لپاره  بند ته واچولو او له ډار او ګواښ يې سره يې مخامخ کړ.
داسې انګېرل کيږي، په دې ويديو ټايپ کې هغه تصويرونه شته، چې د يو آيرلنيډي خبريال، جيمي دوران له خوا د مزارشريف د ډله ييزو وژنو په اړوند اخيستل شوي دي.  دا فلم عمومي نندارې ته وړاندې شوى نه دى، خو د ٢٠٠٢ کال د جون په مياشت کې په اروپا کې يو شمېر ټاکلو خلکو هغه ننداره کړى دى . 
د دوران فلم ډېر ضد او نقيض اړخونه لري، ځکه په هغې کې ادعا شوې، چې د امريکا د متحده ايالتونو ځواکونه د بلخ  ولايت په قلعه جنګي کې د طالبانو د ناکامه پاڅون په نتېجه کې د هغوى په ډله ييزې وژنې کې لاس لري .  په دې فلم کې داسې تصوېرونه هم شته،  چې په کې د قلعه جنګي له بېرته نيولو وروسته د مزار شريف د ختيځې برخې د ايرګنک په دښتې  کې د پاتې ژوندې طالبانو وژنه ښيي . 
په دې ويديو کې دا ادعا هم شوې، چې ددې وژنو پر مهال د امريکا د متحده ايالتونو ځواکونه هم موجود و.  تر دې دمخه، چې فلم د ٢٠٠٢ کال په دسمبر کې د جرمني د يو پراخ تلويزيوني کانال، اى آر ډي  (ARD)  له خوا نندارې ته وړاندې شي،  د امريکا د باندينو چارو وياند، لاري شوارتز ددې فلم غندنه کړې وه، چې: ""په دې مستند فلم کې حقايق په بشپړه توګه  ناسم دي او په افغانستان کې د امريکا د متحده ايالتونو د ماموريت ناسمه څرګندونه کوي.""
مايل، چې  په ٢٠٠١ کال کې د دوستم له خوا د يو شمېرنورو فلم اخيستونکو (کمره مينانو)  په کتار کې استخدام شوى، د دوستم له  شخصي آرشيف څخه د هر راز  فلم اخيستل او خرڅول  ردوي .
مايل په دې ورځو کې د بلخ د راديو تلويزيون د ازبکي برخې خبريال و. نوموړي آى ډبليو پي آر ته وويل، چې د اکتوبر په ٢١ له ښار سره نژدې له خپل کور څخه د دوستم د وسله والو کسانو له خوآ وتښتول شو.  تښتوونکو هغه د جوزجان ولايت يو شخصي زندان ته وليږدولو او  د هغه د وينا له مخې د لس ورځې  بند په موده کې  تر څېړنې او شکنجې لاندې ونيول شو.  هغه وروسته د اکتوبر په ٣١  له بنده خوشې شو. 
جوزجان  په دوستم پورې د تړلو ملېشو اصلي مرکز دى . دا جنرال، چې د افغانستان د ولسمشرۍ لپاره يې د ميزان د اتلسمې په ټول ټاکنو کې ځان کانديد کړى و، خو برى په برخه نه شو، تر اوسه د جنبش ملي اسلامي په نوم د پوځي سياسي ډلې مشري کوي . 
هغه کسيت ، چې مايل يې په غلا تورن شوى، د ٢٠٠١ کال په پاى کې په قلعه جنګي  اود ايرګنک په دښتې کې د دوستم تر قوماندې لاندې د اتمې قول اردو د او په هغه پورې اړوندو نورو افرادو تصويرونه  ښيي،  چې د طالبانو په سلګونه نيول شوي افراد په ډله ييزه توګه وژل کيږي .
داسې ادعا شوې وه، چې ګوندې مايل ددې ويديو مواد د بلخ د تلويزېون په يو بل تن خبريال، نجيب الله قريشي  باندې پلورلي و اوهغه بيا دا مواد د خپلواک خبريال دوران په واک کې ورکړي و. قريشي تر هغه وروسته چې دا فلم په يورپ کې نندارې ته وړاندې شو، له هېواده وتښتېد او ويل کيږي، چې په برتانيا کې اوسيږي.  هغه د هالند تلويزيون ته ويلي و، چې  په دوران باندې د فلم د پلورلو له امله د دوستم سړيو هغه شکنجه کړى و.
مايل آى ډبليوپي آر ته وويل،  په جوزجان کې د بند پر مهال هغه ويلي و،چې  دا فلم يې د  ١٣٠ زرو ډالرو په وړاندې پلورلى دى . خو هغه وويل، چې له هغه څخه  دا اعتراف د ګواښونو او رواني فشار لاندې اخيستل شوى و او په حقيقت کې له دغه راز معاملې سره هيڅ راز تړاو نه لري .
 
دې خبريال وويل،  هغه ددې مستند فلم په څو برخو کې لېدل کېداى شي، چې په خپلې کمرې فلمونه اخلي. هغه وايي: ""ما  په ايرګنک او قلعه جنګي کې د ډله ييزو وژنو فلمونه اخيستي و. نورو اوو فلم اخيستونکو هم د ايرګنک او قلعه جنګي کې فلمونه اخيستي و او دا ټول فلمونه اوس د دوستم په آرشيف کې خوندي دي. دوستم زه ددې لپاره ترهولم، چې زه له دې ټولو اسرارو څخه خبر يم."" 
 
مايل له  ٢٠٠١ کال څخه د ٢٠٠٤ کال د مى تر مياشتې پورې، چې د بلخ له تلويزيون سره يې کارپيل کړ،  د دوستم کمره مين و. 
 
مايل له آى ډبليو پي آر سره په يوې مرکې کې د خپلې تښتونې لاملونه  او د هغې تر شا د چا د لاس د لرولو په اړوند څرګندونې وکړې. هغه وويل: ""د اکتوبر په ٢١، د ماسپښين د دوو بجو په شواوخوا کې په دوستم پورې تړلي اته وسله وال کسان زما کور ته راننوتل . د ټولو کوټو له لټونې وروسته يي زما يو زيات شمېر کسيټونه او د يو کوچني ټايپ په ګډون  د رپوټ چمتو کولو وسايل واخيستل او زه يې په يو موټر کې واچولم . کله چې د مزارشريف د ښار په خواوشا کې د له امنيتي پوستو  تېر شو، نو زما لاسونه او سترګې يې وتړلې."" 
مايل وويل،  ددې تر مخه چې سترګې يې وتړل شي، د دوستم د شخصي امنيت مشر، جنرال صمد يې په هغه موټر کې وليد، چې دې هم په کې سپور و. کله چې موټر له مزار څخه وخوځېد، نو په جوزجان کې يو غير حکومتي شخصي زندان ته يوړل شو.  نوموړي دتښتوونکو سخته غندنه وکړه، چې د هغه شخصي او کورني کلکسيون او تايپ ريکادريې لوټلى او هغه ته يي د برمته کېدو پرمهال د مرګ ګواښونه کړي و. هغه وايي، که چېرته د هغه زوى دهغه د تښتونې په هکله د بي بي سي له راديو سره مرکه نه واى کړى، نو وخته به وژل شوى واى. هغه وايي: ""که د بي بي  سي له راديو سره زما د زوى مرکه خپره شوى نه واى، نو هغوى پلان درلود په هماغه شپه مې ووژني.""
د مايل زوى، اسمعيل د اکتوبر په ٣١ د بي بي سي راديو ته ويلي و، چې  د هغه پلار د دوستم سړيو تښتولى دى 
مايل وايي، کله چې  موضوع  د خلکو غوږونو ته ورسېده او د مزار شريف د پوليسومشر خبر شو، نو د اکتوبر په ٣١   د مزارشريف استخباراتو ته وسپارل شوم. دا څانګه له سياسي موضوعاتو سره سروکار لري . مايل  د نومبر په لومړۍ په حکومتي بنديخانې کې له يوې ورځې تېرولو وروسته خوشې کړاى شو.
ددې رپوت ليکوال د نومبر په لومړۍ له زندان څخه د راوتلو پرمهال مايل  وليد، چې په پښو کې يي د اوسپنو د کړيو څرګندې نښې له ورايه ښکارېده او يوه پښه يې تړل شوې وه او بيا څه وخت وروسته يې  له هغه سره مرکه وکړه. 
د دوستم وياند، فيض الله ذکي آى ډبليو پي آر ته وويل،چې مايل د جوزجان  امنيتي چارواکو د دوستم د شخصي آرشيف څخه د فلمو د پلورلو په تور بندي کړى و.  د ذکي د وينا له مخې مايل د جوزجان ولايت په حکومتي بنديخانه کې ساتل شوى و.  ذکي وايي، چې د هغه بندي کېدل د بلخ ولايت د پوليسو په ګډې مرستې تر سره شوي و. خو د مزارشريف د پوليسو مشر، جنرال محمداکرم خاکرېزوال آى ډبليوپي آر ته وويل،  هغه ته ددغه بندې کېدو دمخه هيڅ خبر نه و ورکړ شوى او هغه يې د تښتونې يو عمل وباله .  هغه وايي: ""موږ دې کار ته تښتونه وايو، چې د ځايي پوليسو له سلا مشورې پرته تر سره شوى وه .""
د بلخ د ولايت د ملي امنيت مشر، جنرال مجيد عظيمي وايي، که مايل په رښتيا دا فلم پلورلى هم وي، د استخبارتو څانګه هغې ته د جرم په سترګه نه ګوري. هغه آى ډبليو پي آر ته وويل: ""د فلمونو پلورل په ټوله نړۍ کې دود دي او د يو جرم په سترګه ورته نه کتل کيږي.""
سره له دې چې پوليس او استخبارات په ټول هېواد کې د ودې په حال کې دي، د مايل تښتول ددې څرګندونه کوي، چې هغوى د جرمونو او امنيتي پېښو ته د لازم غبرګون وړتيا نه لري.   مايل د پوليسو د امنيتي پوستې په ٥٠ مترۍ کې برمته شو، خو پوليس  په هغې خبر نه شول . 
نوموړې پېښې دې ګونګوسو ته نور هم زور ورکړى دى، دوستم  اوس د يو سوچه سياسي مشر ادعا کوي، خو که د ملېشو قومانده په لاس کې نه لري، لږ تر له  په هغو باندې د پام وړ اغېز لري. د افغانستان د سياسي ګوندونو قانون وايي ګوندونه، نه شي کولاى پوځي ځواک ولري، خو جنبش په دوديزه توګه له شمالي ملېشو سره نژدې تړاو لري . 
مايل د مزار شريف په شل کيلو مترۍ کې د سرې او برښنا د فابريکې د استوګنې په کورونو  کې اوسيږي.  دا سيمه د ٢٠٠٤ کال د مى له مياشتې څخه د مخه د دوستم د پوځونو په لاس کې وه، خو له هغې وروسته ملي پوليسو په رسمي توګه ددغه ځاى امنيت په غاړه واخيست . 
مايل وايي،  له تښتول کېدو وروسته يې  د خپل ځان د ساتنې لپاره ساتونکي  ګومارلي دي، خو له دې وروسته په افغانستان کې د خونديتوب احساس نه کوي.
هغه وايي: ""زه د بند پرمهال له بدني شکنجو او ناوړه اعمالو سره مخامخ شوى يم، اوس د هغې په هکله څه نه شم ويلاى، خو کله چې له افغانستان څخه ووتلم، يو يو به يي بيان کړم ."" 
  ",يو خبريال د جګړې د جنايتونو د يوفلم په اړه
215,,"
                      
(بي بي سي ): يو نوي راپور واي چې د افغانستان د اپيمو په توليد کښي دوه پر دري ډير والي راغلي دي. د امريکا متحده ايالاتونو په افغانستان کښي د نشه يې توکو د  توليد د مخنيوي لپاره د يو لوي نوښت اعلان کړي دي. يو جګپوړي امريکاي چارواکي وويل چې واشنګټن اټکل کوي چې تر اوه سوه مليونو ډالرو ډير په روان مالي کال کښي د يو لړ ګامونو د بشپړولو لپاره  و لګوي. په دغو ګامونو کښي د کوکنارو د کروندو اړول او د متابادلو بوټو کرلو ته د افغان بزګرانو هڅول او هغوي ته د کار د نوو امکاناتو برابرول راځي. 

 ",په افغانستان کښي د نشه يې توکود توليد د مخنيوي په هکله دامريکا نوښت 
216,,"
                   
(بي بي سي ): په افغانستان کښي د دولتي خپرنيو وسيلو تر څنګ د نورو رسنيو له خوا دخپرونو په لړ کښي په کابل کښي په دي روستيو کښي نوي تلويزوني خپرونې پيل شوي دي. د طلوع  په نامه ټلويزيون چې د کابل ښار په نږدې ټولو برخو کښي ليدل کېدېشي، داټلويزيون د لويديزډولواو تفريحي خپرونو په وړاندي کولو تر نورو  ډير ليدونکي ځان ته ورمات کړيدي، په تيره بيا ځوانان او ماشومان. ځکه چې دغه ټلويزيون دد نورو پپروګرامون تر څنګ  کارتوني فيلمونه او د موسيقۍ پروګرامونه هم وړاندي کوي. 
  ",په افغانستان کښي نوي ټلويزيوني خپرونه پيل شوه
217,حبيب الله غمخور _ سويډن,"

حبيب الله غمخور _ سويډن", آخير ماشوم هم انسان دئ 
218,,"
د خواخوږي مراتب
د ډګرمن استاد پير محمد د مړيني له كبله، چې جنازه پخوا په كونړ كې خاورو ته سپارل شوي ده، د هغه خداي بښلي غمجني كورنۍ او ټولو پاتي كسانو ته د زړه له كومي د خواخوږي مراتب وړاندي كوم او د هغه په غم كې د هغه د كورنۍ او نژدي كسانو سره ځان شريك ګڼم. هغه خداي بښلي ته دي خداي جنتونه په برخه كړي او د هغه كورنۍ او نورو خپلوانو ته د لوي صبر او زغم غوښتنه كوم.
عارف خزان _ ماسکو _ روسيه 
  ",د ډګرمن استاد پير محمد د مړيني له كبله، د خواخوږۍ پيغام
219,,"
",
220,,"
          
(بي بي سي) : د افغانستان د بشري حقونو او د چاپيريال  ساتنې سازمان له هوا څخه د کوکنارو په کروندو د وچونکو پوډرو د پاشلو له لاري په دي هيواد کښي د نشه يې توکو د کښتونود له منځه وړلو سره مخالفت کړي دي  او ويلي دي چې ښايې دغه کار چاپريال ته د زيان رسولو په څنګ کښي د دې سبب شي چې يو شمېر کسان خوا بدي او له طالبانو سره يوځاي شي. داسي راپورونه دي چې امريکاي الوتکو په ازمايښتي ډول د افغانستان په ځينو ختيځو او سهيلي سيمو کښي د کوکنارو په کروندو دغه ډول زهر جن پوډر دوړه ولي دي چې واي د کوکنارو د کروندو د تباه کولو سربيره د سبو کروندي وچې کړي، څاروي يې وژلي او سيمه ايزخلک يې په جلدي ناروغيو اخته کړي دي.  
افغان حکومت هم د يوې اعلاميې په خپرولو سره له هوا څخه د کوکنارو پر کروندو د زهر جنو پوډرو له شيندلو سره مخالقت کړي . د بشري حقونو او چاپيريال ساتنې دغه سازمان پر نړيوالې ټولنې ږغ کړي دي چې  بزګرانو ته د متبادل کښت او نورو مرستو له لاري د نشه ايزو څيزونو د کښت او قاچاق په وړاندي جدي ګامونه اوچت کړي.  ", په افغانستان کښي د کوکنارو په کروندو د زهر جنوموادو د پاشلو په وړاندي غبرګون
221,,"

               
(بي بي سي ): د افغان ماشومانوله نامه د حامد کرزي حکومت ته په سپارل شوې يوې اعلاميې کښي غوښتنه شوي چې د کوچنيانو روغتيا، ښوونې او روزنې ته پاملرنه وشي او د بې وزله ماشومانو د ژوندد ښه کيدو لپاره بيړنې ګامونه اوچت شي. دا وينا نن د ماشومانو د حقونو لپاره د ملګرو ملتونو د نړيوال کنوا نسيون د لاسليک د لمانځنې په مناسبت سپارل شوي ده. د اټکلونو له مخي د افغانستان دنږدې  لسو مليونو کوچنيانو تر نيمايې ډيريې  له زدکړې، روغتيايې پاملرنيې او د ژوند له نورو اړينو اسانتياو بې برخي دي.    ",د حامد کرزي نه غوښتنه شوي چې د کوچنيانو ژوند ته پاملرنه وشي 
222,نويد,"
 د نويد ليکنه 
 
دروان کال د عقرب دمياشی په «۳۰» نيټه دراډيو افغانستان له لاري افغانانو خبر تر لاسه کړ چی داساسي قانون له مخي د راتلونکي ولسمشر لخوا دقوس دمياشتي پر «۱۷» نيټه دلوړې او نوي دندي دپيل مراسم تر سره کيدونکی دي .
داساسي قانون د دريشپيتمی مادې پر اساس  به ستاسو دلوړي په وينا کی داهم وي چی « داساسی قانون او نورو قوانينو رعايت او دتطبيق څارنه به کوئ  » .
دهمدغه اساسي قانون چي تاسو ئې دپلي کيدو لوړه کوۍ  په بل ځاي کي  راغلي : « دافغانستان  داتباعو  تر منځ هر راز  تبعيض او امتياز منع  دۍ . او دفغانستان اتباع دقانون په وړاندي مساوي حقوق او وجايب لري » .
پوهيږو چي تاسو به اوس شپه  او ورځ دراتلونکي  کابينی دجوړښت  په هکله فکر کوۍ او زيات وخت به په مشورو او مذاکرو مصروف ياست . دتير ی دريې کلني دورې له کابينې څخه معلومه شوه  چی په هغه کابينه کښي چی دبهرنيانو دخوښي له مخی جوړه شوې وه  پر جنگسالارو سر بيره   دملي ژبی سره د تعصب خاوندانو هم ځای درلود .  دهغې جملې نه داطلاعاتواو کلتور  وزير  ،او  يو شمير نورو وزيرانو په شمول دعالي تحصيلاتو وزير   دپښتو ژبي سره داختلاف ډير مشهور او څرگنده څيره ده .
موږ ابداٌ دانه  غواړو  چی  ټول وزيران او چارواکي  پښتانه وي  ،ستاسو نه دافغان ولس لويه غوښتنه داوه او ده چی په کابينه کښی بايد دلياقت ،تجربي او مسلکی پو هی پر اساس  کسان وټاکل شي  .
څرنگه چی ښاغلي او اغلي وزيران او نور جگ پوړي چارواکي به له پښتو ژبو سره هم  اړيکی ولرې نو سر له همدا اوسه بايد تاسو دغي ملي ستونزی ته متوجه ياست ، خداي مکړه چي کوم وزير صاحب او يا لوړ پوړۍ  چاروکۍ دپښتو ژبي سره دمخامخ کيدو په وخت کی ووایي : « زه په پښتو پوهيږم خو خبري نشم کولاي ،او يا داچی وایي هغه څوک چي مانه غوښتنه لري چی په پښتو خبري وکړم او يا سوالوته ځواب ووايم  دا تعصب دۍ او زه دتعصب څخه نفرت لرم  ». اما دغه چارواکی دا  هيره کړې چی پدغو کليمو کی هغه پخپله دپښتو سره څرگند تعصب ښي . نوي اداره  اوکابينه که ټول افغان ولس ته دا اجازه ورکړي چی خپلي غوښتني په پښتو وليکي  دابه ستاسو ستر او تاريخی چوپړ  او نه هيريدونکۍ افتخار وي   .  په هره منطقه کښی که دنورو ژبو ويونکی زيات  وي لکه تاجک ،ازبک ،هزاره ،ترکمن  هغوي هم بايد واک ولري  پخپله ژبه څرگندوني وکړي . 
اوس چي لوي اکثريت  په«  پښتو » او نور په «  د ري » خبري کوي ځکه په راتلونکې کابينه کي ددغو دوو ژبو دويونکو مسله مطرح ده ،زموږ  سره ډار  دادۍ چي پدغه نوې اولس ټاکلې رژيم کښي يو ځل بيا پښتو دميرې ژبي ځاي ونه نيسی ، او تش په ويلو ئی انسان مجرم  ونه گڼل شې . وائی « جنگ شيديار سر شيديار» سر له لمړۍ ورځ بايد ښاغلو او اغلو چار واکو ته وپوهول  شي چی په پښتو ژبه هم پدي وطن کښي خبري کوونکې شته . او دوي حق لري خپلی ژبی ته ددرناوي غوښتنه وکړي .
زه د يو افغان په توگه  تاسو ته په ملي او وطني دند و کښي دلوي خداي له درباره برياليتوبونه غواړم .
  ",دافغانستان راتلونکي ولسمشر  ته د يو افغان  وړانديز  !
223,,"
د پښتنو د ټولنيز او ولسيز ګوند خپرونه 
د پښتنو د ټولنيز او ولسيز ګوند خپرونه (( پښتونخوا )) د جرمني د کولن له ښاره خپريږي ، مسئول چلوونکی يې عبدالنصير ستوری دی . 
د خپروني جرګه يې په دې ډول ده : علي خان محسود ، هدايت بنګش ، مبارز څاپی ، عزيز سرشار ، عبدالنصير ستوری ، ګل غوټۍ کونړۍ . 
( پښتونخوا )  پر انټرنټ خپله ويبپاڼه هم لري ، او پوستي پته يې داسي ده .
Dr. Kabir Stori
Richard Str. 5
50389 Wesseling
Germany
Telephone : 0049-2236-83463
Fax : 0049-2236-841930
E-Mail : psdp@Pashtoonkhwa.com
Website : www.pashtoonkhwa.com
 
 ",(( پښتونخوا))
224,حميد ( دردمند ) ماسکو _ روسيه,"
 
 
چي په ميخ او په سټک لا نه ويښيږي                               ګوره څومره په خوب خوار دي پښتانه 
د بېلتون او نفاق غشي يې پر زړه دي                                ګوره څومره تار  او مار دي پښتانه 
دغه خپل وطن يې تل پردو خر څ کړی                                خپل په وينو خريدار دي پښتانه 
د وطن دپاره هر يو قرباني دی                                       ګوره څومره فدا کار دي پښتانه 
خصومت چي د دښمن زغملای نه شي                               ودې کار ته ناقرار دي پښتانه 
چي يې شان وي باداري ، غلامي نه وي                             هم په ضد د استعمار دي پښتانه 
کلک يې هوډ ، کلک يې ټټر ، کلک يې سنګر دی                 ملي ګټو ته بيدار دي پښتانه 
هم غني او هم شتمن تر ټول جهان دي                                بهر ملک کي خوار او زار دي پښتانه 
په ټولګيو کي درسونو کي اول وي                                 خو افسوس په تحصيل خوار دي پښتانه 
تعليم پوه کسان ټول بيکاره ګرځي                                   ګوره څۀ په قسمت خوار دي پښتانه 
هر ناپوه سړی د دوی پر سر حاکم و                                   ګوره څومره بې اعتبار دي پښتانه
نيم شپانه او نيم بزګر دي په بيديا کي                                هم ډير ليري ددربار دي پښتانه 
چي په خپل کي بيګانه ، پردو ته خپل وي                             تل په دې پرده اعيار دي پښتانه 
د سيتم له دسيسو نه چي راخلاص شول                              ګوره څومره برد  و بار دي پښتانه 
د ګوندونو په حلقو کي چي راښکېل شول                            ترور ، په دار شول يا بمبار شول پښتانه 
کودتا او ورور  وژني ته تيار دي                                     يو د بل رنګ نه بيزار دي پښتانه 
په دې هڅو کي دوی خپل نابودي غواړي                            اوس روان هم په دې لار دي پښتانه 
تل د حق لپاره دوی ده غاړه ايښې                                     و ناحقو ته خونخوار دي پښتانه 
سپېره تيږه د وطن يې خرڅه نه کړه                                     بيا هم هر څا ته ګذار دي پښتانه 
شيطانت او فضولت يې رسم نه دی                                    تل روان په سمه لار دي پښتانه 
زما حميد ( دردمند ) همدا د سترګو ليد دی                          ددې ټولو سزاوار دي پښتانه 
  ",لږ رابيدار شه خواره پښتونه  !
225,محمد حسن انور اڅګزی,"
 د کتاب نوم :  د اسيا په زړه کي د وينو طوفان 
ليکوال : محمد حسن انور اڅګزی 
تېراژ : ١٠٠٠ ټوکه 
د چاپ کال : ١٣٨٣ ل 
د چاپ ځای : کوئټه 
 
 
 
 
 
 
صحاف خپرندويه  مؤسسه
کاسي روډ ، نورمسجد ته مخامخ ، کوئټه ، ټيلفون شمېره :ـ ٦٦٤٢٣٦-٨١-٠٠٩٢
بريښناليك :ـ palana_sahaf@yahoo.com
زموږ بانکي پته  :Muslim Commercial Bank Ltd.  ,Account No:1514    
Prince Road, quetta - pakistan",د اسيا په زړه کي د وينو طوفان
226,محمد حسن انور اڅګزی,"


د کتاب نوم : د کايناتو د پيدايښت نتيجه 
ليکوال : محمد حسن انور اڅګزی 
تيراژ : ١٠٠٠ ټوکه 
د چاپ کال : ١٣٨٣ ل . 
د چاپ ځای :کوئټۀ پښتونخوا
 
 
 
 
 
 
 
 
 
 
صحاف خپرندويه  مؤسسه
کاسي روډ ، نورمسجد ته مخامخ ، کوئټه ، ټيلفون شمېره :ـ ٦٦٤٢٣٦-٨١-٠٠٩٢
بريښناليك :ـ palana_sahaf@yahoo.com
زموږ بانکي پته  :Muslim Commercial Bank Ltd.  ,Account No:1514    
Prince Road, quetta - pakistan",د کايناتو د پيدايښت نتيجه 
227,محمد حسن انور اڅګزی,"
د کتاب نوم : د کاينانو د پيدايښت هدف 
ليکوال : محمد حسن انور اڅګزی 
خپرندوی : صحاف نشراتي موسسه 
چاپ کال : ١٣٨٣ ل 
تېراژ : ١٠٠٠ ټوکه 
څرنګوالی : علمي څېړنه 
 
 
 
 
صحاف خپرندويه  مؤسسه
کاسي روډ ، نورمسجد ته مخامخ ، کوئټه ، ټيلفون شمېره :ـ ٦٦٤٢٣٦-٨١-٠٠٩٢
بريښناليك :ـ palana_sahaf@yahoo.com
زموږ بانکي پته  :Muslim Commercial Bank Ltd.  ,Account No:1514    
Prince Road, quetta - pakistan",د کاينانو د پيدايښت هدف 
228,محمد حسن انور اڅګزی,"
د کتاب نوم :  اسلام يوازي عبادت نه دی
ليکوال : محمد حسن انور اڅګزی 
د چاپ کال : ١٣٨٣ ل 
دچاپ ځای : کوئټۀ پښتونخوا 
 
 
 
 
صحاف خپرندويه  مؤسسه
کاسي روډ ، نورمسجد ته مخامخ ، کوئټه ، ټيلفون شمېره :ـ ٦٦٤٢٣٦-٨١-٠٠٩٢
بريښناليك :ـ palana_sahaf@yahoo.com
زموږ بانکي پته  :Muslim Commercial Bank Ltd.  ,Account No:1514    
Prince Road, quetta - pakistan",اسلام يوازي عبادت نه دی
229,محمد حسن انور اڅکزی,"
دکتاب نوم :  معنوي انسان که مادي انسان 
ليکوال : محمد حسن انور اڅګزی 
 
 
 
 
 
 
 
دچاپ ځای : جنوبي پښتونخوا  کوئټۀ 
چاپ کال : ١٣٨٣ ل 
تيراژ ١٠٠٠ ټوکه 
 دترلاسه کيدو پته :
صحاف خپرندويه  مؤسسه
کاسي روډ ، نورمسجد ته مخامخ ، کوئټه ، ټيلفون شمېره :ـ ٦٦٤٢٣٦-٨١-٠٠٩٢
بريښناليك :ـ palana_sahaf@yahoo.com
زموږ بانکي پته  :Muslim Commercial Bank Ltd.  ,Account No:1514    
Prince Road, quetta - pakistan",معنوي انسان که مادي انسان 
