,author,content,title
51,,"

 
د کندهار ښار د رايي اچوني په هره څانګه کي په سلګونو سلګونو کسان په خورا مينه په کتارونو کي ولاړ وو 

د ولسمشرۍ ټاکنو د رايو لپاره روان وګړي په نوو جامو ښکلي ښکاريدل ، او ډير خوشاله وو
 
نن چه دشنبې ورځ  د ميزان ١٩ نيټه چه  داکتوبر  دنهمې  سره سمون خوري  ، اوس د ماسپښين ٢ بجې دی ، دافغانستان  په  تاريخ   کی  دا لمړې  ځل دی  چه دولس مشر  دټاکلو  لپاره  نارينه  اوښځينه  رايه ورکوونکې  په ډلو ډلو  د رايو صندوقونو ته ورځي  ،  دکندهار په تاريخی ښار کښې  ټول ورځنی کارونه په ټپه  دريدلي دي  او خلګ او ښځې په ډيره خوشحالي درايه ورکولو مراکزو ته  ځي  ، په  ټولو  مراکزو کې ډيره ګڼه ګوڼه وه  ، هرې خواته ځوانان ،  زاړه او ښځې  ليدل کيږې ،  درايه ورکولو په مراکزو کې  امنيتې تدابير په دير ښه ډول نيول سويدی ،  داسی  معلوميږې   چه  ټول دکارټ درلونکې  په خاصه  مينه برخه اخلې ، کله چه څوک خپله رايه په صندوق کې اچوی  نو ډير دخوښې احساس کوې ، او دا فکر کوی  چه لوی  ملې  مسوليت  يی سرته رسولې  دی .  په کندهارښار کی دښځو برخه اخيستنه واقعا  د ستاينې  وړ ده ، دښځو شميره دتوقع  خلاف بيخي ډيره زياته ده  ،  دکندهار چارواکو ټوله  اسانتياوی  د امنيت  لپاره برابری کړی دی  ،  دطبې عاجلو خدماتو لپاره امبولانسونه او داطفايی  موظفين  پوره امادکې  لری   دملې  بسونه په وړيا توګه  درايه ورکوونکو  په  چوپړ کې دې   .  تر اوسه هيڅ کومه د انديښنی وړ کومه  حادثه  نه ده پيښه سوی  .  کوم څه چه ما ته مهمه ښکاره سوه هغه دعوامو علاقه او مينه  درایو اچولو لپاره وه ،  خلګ  دومره علاقمند وه چه دمعين وخت نه دمخه  درايو اچولو مراکزو ته راغلې وه ، داسې  په ډلو ډلو راروان وه ته به وايی  چه داختر لمانځه  ته روان دې.
 
د رايي اچوني څانګي مخته ولاړ رايه اچوونکي

تر کندهار دباندي سيمو کي هم د ښځو شمير په ډيره لوړه اندازه وو 

د رايه اچوني له څانګي څخه راروان وګړي 

په کندهار ښار او ولسواليو کي په زرګونو تنو ښځو په رايه اچونو کي ونډه درلوده
 
 ",په کندهار کي د رايي اچوني بهير ته کتنه 
52,د استاد عبدالروف بېنوا شعر,"
غلی شانته انقلاب 
 
نسيم ووې د ګل غوږ کي ، بدل شو د يارانې ر نګ 
غلی شانته انقلاب دی ، بدلوي د زمانې رنګ 
*********
ورسره نوي رنګونه                                              رنګارنګ تحولونه 
کړي سمسور به راغ رغونه 
موسم بل دی هم بل شوی ، د بلبل د ترانې رنګ 
غلی شانته انقلاب دی بدلوي د زمانې رنګ 
********
دړي وړي زوړ رباب دی                       زوړ مطرب خانه خراب دی 
زوړ اهنګ د روح عذاب دی 
نوی ساز نوی اواز دی ، هم شو نوی د نغمې رنګ 
غلی شانته انقلاب دی بدلوي د زمانې رنګ 
********
نوی دام نوی صياد دی              نوی چل نوی بيداد دی 
نوی اۀ نوی فرياد دی 
هوښياري صيد لره بويه ، بدل شوی ددانې رنګ 
غلی شانته انقلاب دی ، بدلوي د زمانې رنګ 
*******
لري نوي محبسونه                     نه يو سرای  نه يوه خونه 
حبسوي لوی هيوادونه 
چي بندي پرې نه پوهيږي ، دا سي شو د زولانې رنګ 
نوی شانته انقلاب دی بدلوي د زمانې رنګ 
********
طلايي جام کښي د دور                    شراب زهر دي په دور 
نوشيدل يې غواړي غور 
ای سرمست زلميه پام کړه ، بل راز شو د ميخانې رنګ 
غلی شانته انقلاب دی بدلوي د زمانې رنګ
********
سره واوښتل قومونه                  ويښ خبر شول له ژوندونه 
د ويدو شوه وران کورونه 
ګوره کله به شي نوی ، د پښتون د کاشانې رنګ 
غلی شانته انقلاب دی بدلوي د زمانې رنګ  
*************
  ",غلی شانته انقلاب دی بدلوي د زمانې رنګ
53,پوهنوال رسول باوري,"

سلام فرهنګي ټولنه په هيواد کي د اولسمشرۍ لپاره د ټولټاکنو د بهيرپه بري پای ته رسيدلو په اړه، ټولو هيوادوالو ته د زړه له کومي مبارکي وړاندي کوي .
 افغانانو يوځل بيا  خپل هوډ او هيله د ټولوټاکنو په ستره ننداره ګاونډيو هيوادونو او ټولي نړۍ ته  په ډاګه کړه چي :
1 : افغانان د نورو غرضي لاسوهنو پرته په خپلو کي د ورورۍ ، انساني کرامت او ډيموکراسۍ پر بنسټ ، تر هر بل ارزښت او هري بلي اړيکي  د خپل هيواد ملي ګټواوارزښتونو پالنه او درناوۍکوي ؛
2 : افغانان که په مالي او اقتصادي برخه کي د پرله پسې 25 کالو جګړو له وجي ناتوانه شوي ، خو د سياسي ځيرکتيا په هغه پړاو کي دي چي د خپل هيواد په ټاکونکو ګړيو کي  په پوره سر ښندنه او بيله ډاره د خپل هيواد او د خپلو ملي وياړونو تر څنګ ودريږي ؛
3 : افغانانو دا څرګنده کړل چي د خپلو ستونزو د حل لپاره سوله ايزي هڅي ،  سياسي ډيالوک او ملي ګډون د بهرنيانو د هر ډول ناروا لاسوهنو پرته ، غوره کړيدۍ .
4 : او افغانانو دا هم څرګنده کړل چي په هيواد کي توپکيان او د توپک زيږنده شخصيتونه او دهغو اړوند ذهنيتونه  ځای نه لري يوازي به  د هغه بهير ملاتړ کوي چي د ملت او اولس رايو ته پاملرنه اوهغو ته د لومړيتوب حق په کښي برملا وي .
سلام فرهنګي ټولڼه په دې باور ده چي : افغانانو په خپل هيواد کي داولسمشرۍ لپاره د ټولټاکنو بهير چي د ديمکراسۍ ستره او لومړنۍ ازموينه وه ، داسي په برياليتوب تر سره کړل چي  هوښيارتيا او تدبير ته يې يوځل بيا نړۍ هک حيرانه پاته شول . اوس  د راتلونکي ټاکل شوي مشرتابه دنده ده چي د دموکراسۍ دا بهير د افغانانو د بنسټيزي غوښتني په څير ومني اود لاسوهني پر ته يې پر له  پسې وساتي او دټول هيواد منل شوۍ دود يې وګرځوي .
په پای کي يوځل بيا تاسو ټولو هيوادوالو ته د دې ستر جشن د بري مبارکي وايو .
 تل دي وي افغانستان او افغان نوميالۍ اولس
د  سلام فرهنګي ټولني مشرتابه جرګه ګۍ  ",ټولو هيوادوالو ته په وياړ او سرلوړۍ مبارکي وايو 
54,سورغر  توخى,"
دافغانستان لپاه دملګرو ملتونو دمرستندويه دفتر وياند ښاغلي مانول دوالميد اسلواديوي خبري غونډې په تر څ کې ويلي دي :"" دافغانستان  دجمهوري رياست دټاکنو لپاره دنو م ليکني په بهير کې په مجموعي ډول ١٢ تنه چې دوه يې بهرنيان وه وژل شوي دي ،او ٣٠ تنه نو ر ټپيان شوي دي .
 
 
  ",دنوم ليکنې دپروسې په اوږدو کې ١٢ تنه وژل شوي دي
55,حبيب الله غمخور ( مالمو سويډن ),"
 
د روان کال د تلې د مياشتې اتلسمه نېټه زموږ د هېواد د سياسي برخه ليک ټاکلو تاريخي او نه هېرېدونکې ورځ وه. 
افغانانو بې له توپير څخه چې په کوم قوم، ژبې، مذهب او منطقې پورې تړاو لري پخپل دومره پياوړي، عالي او ډله ايز ګډون سره چې نر او ښځې جوپې جوپې د رايې ورکلو ځايونو ته ولاړل وښودل چې دوی د دا څو لسيزو کورنۍ جنګ جګړو او ټوپکسالاريو څخه ستړي شوي ؤ او غواړي د سوله ايزې او ډيموکراتيکې لارې خپل برخه ليک پخپله وټاکي.
ددې ټولو اندېښنو او سوالو  سره  چې د انتخاباتو د بهير د سرته  رسېدو په هکله موجود وه چې ټولټاکنې به  په امن ترسره شي او کنه؟  افغانانو پخپل بې ساري ګډون سره ټولو نړۍ والو ته له يوې خوا د ټوپک له لارې د واک د ترلاسه کولو سره خپل نفرت څرګند کړ او له بلې خوا يې دا وښودل  افغانانو هر وخت کله چې د ملک سرنوشت د سوال سره مخامخ شوی دی په يوه اتفاق د وطن او خپلواکۍ نجات ته وردانګلي دي.
افغانانو ته دا جوته شوی چې دا ٢٥ کلنه جګړه يوازې د څوکۍ د ترلاسه کولو پر سر  ؤ ځکه يې په انتخاباتو کې په زياته خوښۍ برخه واخيسته او خپلې مېرمنې ته يې، چې ډېرو فکر کاوه د کور څخه د وتلو اجازه به ورنکړي، له ځانه سره بوتلې او اجازه يې ورکړه چې د يوې غيرتمنې مور، خور او لور په توګه د خپلې پاکې خاورې او مورني ټاټوبي د سياسي برخه ليک په ټاکلو کې برخه واخلي، او نړۍ والو ته دا څرګنده کړي چې افغانان نر او ښځې هم ددې جوګه شول چې خپل اولسمشر پخپله وټاکي.
کله چې د راډيو ګانو له لارې د رايو ورکوونکو په هکله راپورونه خپرېدل ځينو د خپل نظر د څرګندولو په وخت کې د خوښۍ څخه ژړل او دا يې ويل : (( موږ افتخار کوو چې ددې جوګه شوو چې د نړۍ د نورو هېوادونو د اوسېدونکو پشان راتلونکي اولسمشر ته په رايې ورکولو سره آزادۍ او ډيموکراسۍ ته هم رايه ورکړو او خپل برخه ليک پخپله وټاکو.))
افغانانو پخپل دغه ملي تکل يو ځل بيا د لوی احمدشاه بابا او ميرويس نيکه شمله جګه کړه او د غازي امان الله خان او مېرمن ملالې روح يې په قبر کې خوښ کړل. 
د راتلونکي اولسمشر ملي دنده  ده چې د افغانانو دغه غوڅ ملي غبرګون او پاڅون ته د داسې ملي پروګرامونو او سياستونو په پلي کولو سره ځواب ووايي ترڅو په پايله کې يې افغان اولس له ټولو بدمرغيو او اقتصادي ناخوالو څخه خلاص او په آزاده او ډيموکراتيکه بڼه د رايو ورکولو دغه پيل په يوه ملي او قانوني عنعنه بدل شي. 
وياړ او افتخار په بيدار او هوښيار افغان اولس.
حبيب الله (( غمخور))
د سويډن څخه د خپرېدونکي نوې هيلې د مجلې مسئول مدير
مالمو ــ سويډن د تلې ١٩ (د اکتوبر١٠) ",وياړ په افغان مېړني ولس 
56,ولي شا طبيب ( کندهار _ افغانستان ),"

 د ولي شا طبيب ليکنه / کندهار
دميزان دمياشتي اولسمه شپه وه ، سړه شپه وه ، اسمان وريځ وو ، ستورو سترګک نه واهه  او دګرد او غبارنه ډک  ساړه  بادونه   تاويدله ، ټول  ويده سوې وه ، يوازی زه ويښ وم ، د شپې  يوولس بجې وې  ، زړه مې راته وويل چه ياره سبا خو ددفتر دتلو انديښنه  نه سته ، او د ولسمشر دټول ټاکنو لپاره به په ارامه دسهار پر نهو يا لسو بجو ورسم ، اوس به يو ساعت نور هم راډيوواورم ، خو پسله څو شيبو د پخوا په شان بيده سوی وم او راديو دمعمول په شان چالانه پاته وه .  کله چه د سهار سپين واله ښکاره سوه ، تيارې خپلې  لمنې  ورو ورو ټولوولې   ، راپورته سوم ،نسبتا  سړه ورځ وه  ، اودس او  دلمانځه وروسته مې  بړستنه بيا پرځان راتاوو کړه ، زه لا تود سوی نه وم  چه دکوټې ور راوټکول سو ، ورولاړ سوم  ور مې خلاص کړ زما سپين  ږيری بابا ولاړ وو ، زه حيران سوم چه نن څرنګه بابا دکوټې  وره ته ولاړ دی ، بابا پاک کالی اغوستی وه او خپله  نوې  شنه پګړۍ يي  په سروه   ، ماته دا احساس پيدا سو نه چه اختر وې  او بابا  بيا داختر دلمانځه لپاره کوټه په کوټه ګرزې  او موږ راويښوې  چه ځانونه تيارکړو ،نه  نه داختر ورځ نه وه   ،ساعت ته مې وکتل ، مخکی تردې چه بابا نه وپوښتم چه خيردې وې ، خو بابا وار دمخه کړ وويل راځه ژر سه  وروڼو ته دې خبر ورکړه هلکان هم بيداره که چه څو رايه ورکړو  . اوه  ،  پوه سوم  چه دميزان ١٨ نيټه ده ، دولسمشرۍ دټاکنې  ورځ ده  ، بابا ته مې وويل ښه دی بابا ته يوه پياله چای وکه زه هم دروزم ، بابا وويل  نه نه چای به وروسته وکو ، ماهم دبابا خبره ومنله ، خپل دوه زامن مې  دخوبه راپاڅول  او وروڼو ته مې هم هلک واستاوه ، بالاخره په څو شيبو کښې  زما وروڼه ، زامن او دخور زامن تيار سوو و، او دکوره راووتو  او د نژدې ټول ټاکنې  مرکز ته چه په يوه  دولتې  تعمير کې وو رهې سو، بابا  ديوه جېب نه  لاس ايستې او په بل  جيب يی  ننيستی  ، ورنه پوښتنه مې وکړه  بابا څه شې پسې  ګرزې   ، په داسې حال کې  چه  کارت يی دجيب  نه راوايستې  موږ ټولو ته يي وويل  چه  هلکو کارتونه خو مو نه  دې هير سوی  ، موږ  ټولو کارتونه راوايسته او بابا ته موښکاره کړه . 
زما سره    انديښنه  وه چه دومره وختې به دټول  ټاکنې  کارکوونکې  راغلې وی  ؟ او ايا خلګ به  صندوقونو ته راسې  ؟   په همدې  انديښنو کې  ډوب  ومه   چه   يوه ډله ځوانان مې  وليدل ، چه په ډيره خوښحالې  روان وه ، ما فکر وکړ چه ممکن  دوی د رخصتي  په خاطر خوشحاله دې  او يا دشپې يو ځای ميلمانه  وه  او يايي بانډار کړې  دی  اواوس  کوروته  روان دې  ،  نه داسې نه وه  هغوې  دټولټاکنو مرکز ته روان وو ،  وروسته مې  ډيري ډلي دځوانانو  او مشرانو وليدلې  چه روان وه  ، کله چه سړک ته راووتوو  نو ګڼه ګوڼه نوره هم زياته ته سوه ، او ټول د رايوورکولو مرکزونو  ته روان وه  ، دخلکو بهير نور هم ډيريده ،  هغه لاره چه ښوونځۍ ته  روانه وه ډلې ډلې  ښځی  می وليدلې  ، چه دښوونځۍ خواته روانې وی ، هيڅ مې نه ياديږي  چه په دی شمير  ښځې  په  شين سهار  دکورونو راووزې  ،  عجبه راته  ښکاره سوه دهرچا په چهره کې دخوښی    او غرور نښې   دورايه ښکاريده ، کله چه موږ د رايی اچولو مرکز ته ورنژدی سوو دومره زياته ګڼه  ګوڼه وه  چه دشمير نه زياته وه ډير خلګ په شين سهار راغلې وه او دټول ټاکنې دمرکز دروازه کې په انتظار ولاړ وه   چه خپل دخوښې کانديد ته رايه  ورکړې   ، کله چه مې دا غښتلې  خلګ  وليدله ، ځان راته وړوکۍ  او بد  وايسيدی   او هغه  وختې راغلې  خلګ  چه  هغه دخلکو خبره  سهار مردان راغلې  وه   دځانه  مې  لوړ او  ښه وبلل   ، او ورته می افرين  ووايه .   موږ  څه وخت  ودريدو  خو خلګ دومره ډير وه چه که تر غرمې  هم ودريږو نوبت به نه ورسيږی ، بابا وويل  چه بل مرکز ته به ورسو  ، تقريبا  شل دقيقې  وروسته بل  مرکز چه  په يو ښوونځۍ کې  جوړ سوی وو ، ورغلو  دلته  دهرې ټولګۍ  مخ ته  درايي ورکوونکو  قطارونه جوړ سوې وه موږ هم په يوه قطار کی ودريدو،   دماشوم توب  ورځې مې راياد سوې چه هره ورځ به په ښوونځۍ  کې  په  قطار دريدلو ، او بيريدلو   چه بيا به  ښوونکۍ  زموږ لاسونه او نوکان  ګورې      ، په همدې چرتو کې  تللۍ وم  چه  درايی  اچولو  وارۍ  مې  راورسيدی  ،  او پخپلو لاسونو مو خپله رايه صندوق ته ورواچوله ، او په خوښی راستون  سوو ، دبابا دسترګو دخوښۍ اوښکی راتوی سوی او دپګړۍ  په شمله يی پاکې کړی  ،او کورته راستون سولو ، ماته دافغان  غيور   ملت د دروندوالۍ ، هوډ ، وطنولې اود عالې همت   نور  پوخ والې هم  وسو .
 
 
ولي شا طبيب ( کندهار _ افغانستان )   ",د تلي د مياشتي ١٨مه نېټه
57,,"
",
58,,"
",
59,,"
",
60,,"
",
61,,"
",
62,,"
              
(بي بي سي ): په افغانستان کښي د جمهوري رياست د ټاکنولپاره د خلکو د راټولو شوو رايو ،  شمېرنه  تر هغه مهاله وځنډول شوه چې د راي اخيستنو په جريان کښي د درغليو په هکله د يو بشپړي څيړنې نتيجه اعلان شوي نه وي. داسي ويل کيده چې د راي شميرنه به نن پيل شي. خو د ټاکنو زيات شمېر مخالفو کانديدانو شکايت کړي دي چې د راي اخيستو په مهال د اوم  رنګ نه کار اخيستل شوي دي.  د راي صندقونه د افغانستان د ټولو سيمو نه د راي شمېرنې مرکزونو ته د خرو، موټرو او  هليکوپترو په وسيله انتقاليږي.
 
 
 
 
 
  ",په افغانستان کښي دټولو شويو رايو شميرنه وځنډول شوه
63,ايمل پسرلي,"


(( يو مزل دوه نړۍ )) د ايمل پسرلي د لنډو کيسو دوهمه ټولگه ده چې د ليکوال ١٦ لنډې کيسې پکې ځاى شوي دي . دغه کتاب په کابل افغانستان کې د داستانونو د دوه مياشتنۍ مجلې له لورې خپور شوى دى . د ايمل پسرلي د لنډو کيسو لومړنۍ ټولگه (( څلورمه لار )) يوولس کاله وړاندې په پېښور کې چاپ شوې وه . دغه دواړه کتابونه د داستانونو له وېبپاڼې څخه ترلاسه کولى شئ . www.dastanona.com
 
 
 
 
 
 
  ",يو مزل دوه نړۍ
64,,"
",
65,,"
",
66,,"
",
67,سور غر توخى,"
د ځايي اوسېدونکو په وينا د نيمې شپې څخه وروسته يې د درنو او سپکو وسلو ډزې اوريدلې دي .د ننګرهار د سرحدي لوا مرستيال قوماندان ابرار په دې اړه وويلي دي :"" چې  پر نوموړې پوسته يو ساعت جګړه شوې خو، دسرحدي پوليسود کلکې دفاع اود ولسوالۍ څخه دنوروکسانوپر وخت وررسېدلو د ورانئ مخه ونيوله.اموموړي زياته کړې .((موږ هغوى تعقيب کړل خو دتيارې او غرونوڅخه په ګټه اخيستنې هغوئ وتښتيدل.))نوموړي د هغوى د شمېر د ښودلو څخه ناخبري وښوده خو زياته يې کړه چې، بريد کوونکي په درنو وسلولکه راکټونو او داشکو سمبال وو، چې د پوستې يو ديوال يې وران کړى او نور څه زيان يې نه دى ",تېره شپه دننګرهار داچين پر ولسوالۍ نامعلومووسلوالو بريد وکړ
68,سورغر توخى,"
 د کندهار په يوې٢٠٠ کسيزې غونډه کې چې، دتلې پر ٢١مه نېټه جوړه شوه، دعبدالستار سيرت په مشرۍ په ټولټاکنوکې د پنځلسو کانديدانو د تحريم پرېکړه په کلکه وغندل شوه.  په کندهار کي دغلجيو دشورى مشر احمدولي هوتک ووېل:"" دټولټاکنو تحريم يوازې د١٥تنو کار نه دى  بلکې دا دټول افغان ولس پرېکړې ته اړتيا  لري نو ځکه موږ دافغانستان غلجي اوسيدونکي ددوى داپرېکړه نه منو او په کلکه يي ردوو.
دزابل دخلکوپه  استازيتوب ملا عبدالسلام راکيټي دکانديدانو دا پرېکړه چي ويلي يې دي موږ انتخابات تحريموو  نه منونکې وبلل او ددوى هغه تورونه يې چې ګواکي  په انتخاباتو کي درغلي شوې رد کړل .راکيټي زياته کړه   : ""  په زابل کې موږ په خپله په دې پروسه کې کار وکړ هيچا هم دغلي نه کړې ده او نه يې کولي وشواى 
دکندهار دښځو استازې شاهدې ووېل :"" کله چې  کانديدان په دې پوه شول چې دوى له ناکامۍ سره مخ کيږي ، نو ځکه يې د ټولټاکنو دتحريم پريکړه وکړ ه او موږ داپه کلکه ردوو))دې په خپلو خپرو کې په ټينګار سره وويل :""موږ له ملګروملتوڅخه غواړو چې، دافغانانو دې زحمت ته چې په دې لاره کې يې وګالل په درنه سترګه وګوري او دڅو کسانو دشخصي ګټو قرباني کوي دې نه  .
 
 
 
  ",دکندهار اوزابل قومي مشرانود١٥کانديدانو پرپريکړه چې انتخابات تحريم کوي نيوکې وکړې 
69,,"
",
70,,"
",
71,,"
",
72,عبدالله احسان,"
١١ اکتوبر ٢٠٠٤ جرمني د کولن ښار :
نوميالي افغان ژباړونکي محمد طاهر کاڼي ته
 د استاد بېنوا د ژباړې ډالۍورکړله شوه
 
په جرمني کې د افغانستان د کلتوري ودې ټولنې لخوا، د افغانستان نوميالي ليکوال او ژباړونکي ښاغلي محمد طاهر کاڼي ته ، د يو شمېر مهمو اثارو د ژباړې له کبله، د استاد بېنوا د ژباړې ډالۍ (جايزه)ورکړل شوه.
د دغې ډالۍ سند به په نږدې راتلونکي کې په مسکو کې نوموړي ته وسپارل شي . 
دغه ډالۍ د معنوي ارزښت په څنګ کې پنځه سوه ډالره هم له ځانه سره لري .
تر اوسه پورې د ښاغلي کاڼي دغه ژباړل شوي اثار خپاره شوي دي :
_ افغانستان _ زماوروستۍ جګړه
_  کوچنی شهزاده
_  د مسکو ﻻس
_  افغانستان _ له شخصي دوسيې څخه
_  د جرمني امپراتورۍ افغاني جګړه
دغه راز يې يو شمېر نور مهم اثار د چاپ انتظار باسي .
 
د ښاغلي طاهر کاڼي لنډه پېژندنه :
 
 
 
 ", د استاد بېنوا د ژباړې ډالۍورکړله شوه
73,سورغر توخى,"
 
په کندهار کې دانتخاباتو دګډکميسون دوياند عبيدالله بختيالي په وينا نن به په کندهار کې داريه شمېرني کار ځکه نه شي پيل چې درايو دسمون کار وخت غواړي پرون داکار نه شو تر سره نن هم داکار دوام لري .
 
 

په کندهار کې درايو شمېرنې لپاره په ورزشي لوبغاړي کې جوړ شوى مرکز
  

ښځنيه کارکناني درايو پاڼې سمه وي.
 
 
ملالۍ کاکړه چې دښځنيه امينت چارې پر غاړه لري 
 
 

د(u.n)  چورلکه چې له ولايتونو نه کندهارته درايو صندوقونه انتقاله وي 
 

د(u.n) چورلکه چې له هلمند ولايت څخه يې درايو صندوقونه راانتقاله وي  .
 
 

درايه شمېرنې تر مرکز دباندې دملي اردو سرتيري دتيارسى په حالت کې دامنيت دنده پر مخ وړي .
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
  ",په کندهار کې رايه شمېرنه سبا ته وځنډېده 
74,,"
                  
 
(آزادي) : د افغانستان د جمهوري رياست په انتخاباتو کښي د ښاغلي کرزي يو سيال جنرال عبدل رشيد دوستم نن د انتخاباتو د تحريم خبره بيرته واخيستله.  د انتخاباتو راي شمېرنه به د نن ورځي په وروستيو کښي پيل شي او دوستم له دوو نورو کانديدانو سره راضي شو چې د اتخاباتو نتېجې په رسميت وپېژني. د دوستم وياند فيض الله زکي وويل چې دوستم عقيده لري چې انتخابات يوه ستره لاس ته راوړنه ده خو  يو شمېر سرغړوني په کښي شوي دي چې بايد په نظر کښي ونيول شي. دافغانستان دانتخاباتود تنظيم د ګډدفتر له خوا ټاکل شوي هيت نن په کابل کښي  په انتخاباتو  کښي د بې نظميو په هکله غور کوي. 
 
 
 
 
 
 
  ",دوستم د انتخاباتو نتېجې په رسميت پيژني
75,سور غر توخى,"
دافغانستان دجمهوري رياست کانديدانو دنه رضايت بهير لرې شوى دى .جمهوري رياست ته کانديد يونس قانوني ويل دي :"" زه دانتخاباتو بهير نه تحريموم خو هيله ده چې نړيوال استازي به په دې برخه کې دغه موضوع وڅېړي .

ديادولوړده چې مخکې يوشمېر زياتو کانديدانو انتخابات ناسم ګڼلي وه .
کله چې دهيواد په ګوټ ګوټ کې دولس له خوا جرګې او غونډې وشوې ناراضه کانديدان يې په وېره کې واچول ځکه ولسي جرګو او غونډو پر دې ناراضه کانديدانوتورولګاوه چې دوى دهيوادوالو ودغه زحمت ايستلو ته چې نرو اوښځو درايه اچولو مرکزونو ته مخه وکړه ان خپل هغه رواج چې ښځه دباندي نه پريږدي هم شاته  کړ  او داريو اچولو مرکزونو ته يې سره له خپلو ښځو مخه وکړه اوکانديدانو بيا ددې پر ځاى چې ددې هيوادوالو ده هم دې کار ستاينه اوردوناوى وکړي دتحريم اوواز پورته کړ.
ټولو هيوادولو په کلکه سره ددې کانديدانو غندنه وکړه اوس دهرې ورځ په تېردو سره کانديدان له دې ناررضۍ څخه پر شاه کيږي .چې په دې ورستيو کې يې يونس قانوني يوه پله ژوندۍ بيلګه ده .
 
 
 
  ",زه انتخابات نه تحريموم خو دموضوع څېړ ل غواړم.
76,,"
          
(بي بي سي ): په افغانستان کښي د ولسمشرۍ د ټولټاکنو لپاره د افغانستان او ملګرو ملتونو ګډي اداري نن په هيواد کښي د رايو د شمارلو اتو مرکزونو ته د رايو د شمېر امر ورکړ.مګر زياته يې کړه چي يو شمير صندقونه دي د بشپړي څيړني لپاره جلا کړي شي.  د رايو شمېرل دټګيو دتورونو له امله ځنډول شوي و. د ولسمشرۍ لپاره اکثرو کانديدانو د راي د نتېجونه د بايکاټ ګواښ کړي و. دوي دغه ګواښ د هغو شکايتونو نه وروسته کړي و چې واي د راي ورکونکو په غټه ګوته باندي لګول شوي رنګ ژر پاکيدي شي. د شکايتونو پلټنه به د ملګرو ملتونو له خوا ټاکل شوي يو پلاوې کوي. ځيني نتېجي به نن وروسته ښکاره شي خو وروستې انځور به د دي مياشتي په پاي کښي  راښکاره شي. 
 
 
 
 
 
  ",په افغانستان کښي د  رايو شمېرنه پيل شوه
77,,"
 
 
(بي بي سي ): د متحده ايالاتونو پوځ اعلان کړي دي چې تر اته ويشتو پوري سرتيري يې کيدي شي په افغانستان کښي  د دوي په توقيف کښي د دوو زندانيانو د وژل کيدو له امله له د کومي انزباطي سزا سره مخامخ شي. دغه دوه افغانان څه کم دوه کاله وړاندې د بګرام په پوځي اډه کښي مړه شوي و.
 
 
 
 
 
 
 
 
 
 
 
  ",په افغانستان کښي د امريکا اته ويشت سرتيري په جرمونوتورن شوي دي
78,,"
          
(بي بي سي ) : په افغانستان کښي د روژي د مبارکي مياشتې د لومړي ورځ د لمانځلو له کبله د راي شمېرل د څلرويشت ساعتونو لپاره ځنډيدلي دي. تر دي دمه چي کومې راي شمېرل شوي دي د هغو پايلې ښيي چې ولسمشر حامد کرزي د خپل نورو سيالو کانديدانوڅخه  ډيري راي ګټلي دي.  
 
 
 
 
 
 
 
  ",په افغانستان کښي د رايو شمېرنه د يوي ورځي لپاره وځنډول شوه
